genome_id	taxonomy_phylum	taxonomy_class	taxonomy_order	ecological_niche	lifestyle
Coemansia_sp._RSA_2598_RSA_2598	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2599_RSA_2599	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2603_RSA_2603	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2607_RSA_2607	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2610_RSA_2610	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2611_RSA_2611	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2618_RSA_2618	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2671_RSA_2671	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2673_RSA_2673	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2675_RSA_2675	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2681_RSA_2681	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2702_RSA_2702	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2703_RSA_2703	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2704_RSA_2704	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2705_RSA_2705	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2706_RSA_2706	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2708_RSA_2708	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_2711_RSA_2711	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_353_RSA_353	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_355_RSA_355	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_370_RSA_370	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_371_RSA_371	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_376_RSA_376	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_451_RSA_451	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_454_RSA_454	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_455_RSA_455	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_475_RSA_475	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_485_RSA_485	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_486_RSA_486	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_487_RSA_487	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_518_RSA_518	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_520_RSA_520	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_521_RSA_521	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_522_RSA_522	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_530_RSA_530	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_532_RSA_532	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_551_RSA_551	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_552_RSA_552	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_560_RSA_560	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_562_RSA_562	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_564_RSA_564	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_637_RSA_637	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_638_RSA_638	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_678_RSA_678	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_720_RSA_720	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_788_RSA_788	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_921_RSA_921	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_922_RSA_922	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_986_RSA_986	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_988_RSA_988	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_989_RSA_989	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._RSA_990_RSA_990	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._S100_S100	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._S142-1_S142-1	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._S146_S146	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._S155-1_S155-1	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._S16_S16	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._S17_S17	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._S2_S2	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._S3946_S3946	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._S610_S610	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._S680_S680	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_sp._S85_S85	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_spiralis_RSA_1278	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_thaxteri_IMI_214461	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Coemansia_umbellata_BCRC_34882	Zoopagomycota	Kickxellomycetes	Kickxellales	undefined_saprotroph	saprotroph
Cokeromyces_recurvatus_NRRL_2243	Mucoromycota	Mucoromycetes	Mucorales	animal_pathogen	pathotroph
Coleophoma_crateriformis_BP5796	Ascomycota	Leotiomycetes	Helotiales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Coleophoma_cylindrospora_BP6252	Ascomycota	Leotiomycetes	Helotiales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Coleophoma_eucalyptorum_CBS_131314	Ascomycota	Leotiomycetes	Helotiales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Collariella_sp._IMI_366227_IMI_366227	Ascomycota	Sordariomycetes	Sordariales	undefined_saprotroph	saprotroph
Colletotrichum_abscissum_IMI_504890	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_acutatum_CBS_112980	Ascomycota	Sordariomycetes	Glomerellales	endophyte	pathotroph_symbiotroph
Colletotrichum_aenigma_Cg56	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_agaves_ARM3	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_asianum_FJ11	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_australisinense_GX1655	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_brevisporum_C1	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_camelliae_LS-19	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph
Colletotrichum_caudatum_CBS_131602	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_cereale_Tj3	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_chlorophyti_NTL11	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_chrysophilum_AFK26	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_cliviicola_YN31	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_coccodes_CcND04	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph
Colletotrichum_cordylinicola_HN23	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_costaricense_IMI_309622	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_cuscutae_IMI_304802	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_destructivum_CBS_520.97	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph
Colletotrichum_echinochloae_B-48	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_eleusines_NJC-16	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_endophyticum_YN32	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_eremochloae_CBS_129661	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_euphorbiae_CBS_134725	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_falcatum_CF08	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph
Colletotrichum_filicis_CBS_101611	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_fioriniae_IMI_355084	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_fructicola_Nara_gc5	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_gigasporum_JS-0367	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_gloeosporioides_Lc1	Ascomycota	Sordariomycetes	Glomerellales	endophyte	pathotroph_symbiotroph
Colletotrichum_godetiae_CBS_193.32	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_graminicola_M1.001	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph
Colletotrichum_higginsianum_IMI_349063	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph
Colletotrichum_horii_PLG3	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_incanum_MAFF_238704	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_kahawae_CIFC_Que2	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph
Colletotrichum_karsti_CkLH20	Ascomycota	Sordariomycetes	Glomerellales	endophyte	symbiotroph
Colletotrichum_ledebouriae_CBS_141284	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_lentis_CT-30	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_liaoningense_YN33	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_limetticola_KLA-Anderson	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_lindemuthianum_89_A2_2-3	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph
Colletotrichum_lini_757	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_liriopes_MAFF_242679	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_lupini_IMI_504893	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_magnum_WT	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_melonis_Col_31	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_musae_GZ23	Ascomycota	Sordariomycetes	Glomerellales	endophyte	pathotroph_symbiotroph
Colletotrichum_musicola_LFN0074	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_navitas_CBS_125086	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_neosansevieriae_CBS_139918	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_noveboracense_PMBrms-1	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_nupharicola_CBS470	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_nymphaeae_JS-0361	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_orbiculare_104-T	Ascomycota	Sordariomycetes	Glomerellales	endophyte	pathotroph_symbiotroph
Colletotrichum_orchidophilum_IMI_309357	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_paranaense_IMI_384185	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_phormii_CBS_102054	Ascomycota	Sordariomycetes	Glomerellales	endophyte	symbiotroph
Colletotrichum_plurivorum_LFN00145	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_salicis_CBS_607.94	Ascomycota	Sordariomycetes	Glomerellales	endophyte	symbiotroph
Colletotrichum_sansevieriae_FPH2021-6	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_scovillei_TJNH1	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_shisoi_PG-2018a	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_siamense_Cg363	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sidae_CBS_518.97	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_simmondsii_CBS122122	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sojae_LFN0009	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_somersetense_CBS_131599	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._COLG25_COLG25	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._COLG31_COLG31	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._HC278_HC278	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._HC292_HC292	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._JS-367_JS-367	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR_10_65_SAR_10_65	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR_10_66_SAR_10_66	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR_10_70_SAR_10_70	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR_10_71_SAR_10_71	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR_10_75_SAR_10_75	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR_10_76_SAR_10_76	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR_10_77_SAR_10_77	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR_10_86_SAR_10_86	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR_10_96_SAR_10_96	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR_10_98_SAR_10_98	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR_10_99_SAR_10_99	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR11_239_SAR11_239	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR11_240_SAR11_240	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR11_57_SAR11_57	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sp._SAR11_59_SAR11_59	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_spaethianum_MAFF_239500	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_spinosum_CBS_515.97	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_sublineola_CsGL1	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_tabaci_YC1	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_tamarilloi_Tom-12	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_tanaceti_BRIP57314	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_theobromicola_CF75	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_tofieldiae_MAFF_712333	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_trifolii_543-2	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph
Colletotrichum_tropicale_HN32	Ascomycota	Sordariomycetes	Glomerellales	endophyte	symbiotroph
Colletotrichum_tropicicola_FJ4	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_truncatum_CMES1059	Ascomycota	Sordariomycetes	Glomerellales	endophyte	pathotroph_symbiotroph
Colletotrichum_viniferum_CvYL2a	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Colletotrichum_zoysiae_MAFF_238573	Ascomycota	Sordariomycetes	Glomerellales	plant_pathogen	pathotroph_saprotroph_symbiotroph
Collybia_mongolica_X42	Basidiomycota	Agaricomycetes	Agaricales	fungal_parasite	pathotroph_saprotroph
Collybia_nuda_CBS_247.69	Basidiomycota	Agaricomycetes	Agaricales	fungal_parasite	pathotroph_saprotroph
Collybia_sordida_Lds1	Basidiomycota	Agaricomycetes	Agaricales	fungal_parasite	pathotroph_saprotroph
Collybia_sp._MG36_MG36	Basidiomycota	Agaricomycetes	Agaricales	fungal_parasite	pathotroph_saprotroph
Collybiopsis_confluens_CBS_406.79	Basidiomycota	Agaricomycetes	Agaricales		
Collybiopsis_luxurians_FD-317_M1	Basidiomycota	Agaricomycetes	Agaricales		
Conidiobolus_coronatus_NRRL_28638	Zoopagomycota	Entomophthoromycetes	Entomophthorales	animal_pathogen	pathotroph_saprotroph
Conidiobolus_incongruus_B7586	Zoopagomycota	Entomophthoromycetes	Entomophthorales	animal_parasite	pathotroph_saprotroph
Conidiobolus_obscurus_7217	Zoopagomycota	Entomophthoromycetes	Entomophthorales	animal_parasite	pathotroph_saprotroph
Coniella_lustricola_B22-T-1	Ascomycota	Sordariomycetes	Diaporthales	plant_pathogen	pathotroph
Coniella_vitis_GP1	Ascomycota	Sordariomycetes	Diaporthales	plant_pathogen	pathotroph
Coniferiporia_sulphurascens_FP133613_A_Sp	Basidiomycota	Agaricomycetes	Hymenochaetales	wood_saprotroph	pathotroph_saprotroph
Coniferiporia_weirii_30910	Basidiomycota	Agaricomycetes	Hymenochaetales	wood_saprotroph	pathotroph_saprotroph
Coniochaeta_endophytica_IL0111	Ascomycota	Sordariomycetes	Coniochaetales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
Coniochaeta_hoffmannii_EXF-13287	Ascomycota	Sordariomycetes	Coniochaetales	undefined_saprotroph	pathotroph_saprotroph_symbiotroph
